metric,index,values
test_acc_inner,3,"[0.78611112 0.84166664 0.87777776 0.89999998 0.92777777 0.93611109
 0.93888891 0.94999999 0.95833331 0.96388888 0.96666664 0.96388888
 0.96111113 0.96111113 0.96111113 0.96388888 0.96666664 0.96666664
 0.96666664 0.96944445 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445]"
test_acc_inner,4,"[0.81111109 0.87777776 0.90277779 0.91944444 0.93333334 0.93611109
 0.93888891 0.93888891 0.94999999 0.94999999 0.95555556 0.96388888
 0.96666664 0.96944445 0.96666664 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221]"
test_acc_inner,5,"[0.85277778 0.89166665 0.90555555 0.91666669 0.92500001 0.93055558
 0.93611109 0.94444442 0.95555556 0.95555556 0.96388888 0.96666664
 0.96666664 0.96666664 0.96388888 0.96388888 0.96388888 0.96388888
 0.96388888 0.96388888 0.96388888 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96666664 0.96666664]"
test_acc_inner,6,"[0.83333331 0.88333333 0.91388887 0.92500001 0.93055558 0.94166666
 0.96111113 0.96111113 0.96111113 0.96111113 0.96666664 0.96666664
 0.96666664 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445]"
test_acc_inner,7,"[0.81666666 0.88611114 0.91666669 0.93333334 0.93888891 0.94722223
 0.94722223 0.94722223 0.94722223 0.95555556 0.9527778  0.95555556
 0.95833331 0.96666664 0.96111113 0.96666664 0.96666664 0.96666664
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221]"
test_acc_inner,8,"[0.83888888 0.88055557 0.90833336 0.92500001 0.91944444 0.92500001
 0.93888891 0.94166666 0.94722223 0.95555556 0.95833331 0.96388888
 0.96388888 0.96388888 0.96388888 0.96388888 0.96944445 0.96944445
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445 0.96944445
 0.96944445 0.96944445]"
test_acc_inner,9,"[0.81944442 0.875      0.90555555 0.92500001 0.93055558 0.93333334
 0.94166666 0.94999999 0.95555556 0.95833331 0.96666664 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96388888 0.96666664
 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664 0.96666664
 0.96388888 0.96666664 0.96666664 0.96388888 0.96944445 0.96944445
 0.96666664 0.96666664 0.96944445 0.96944445 0.96944445 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221 0.97222221
 0.97222221 0.97222221]"
time,0,"[0.05023003 0.08358407 0.113168   0.14221501 0.17264795 0.20370913
 0.23291707 0.26103091 0.29117608 0.32168007 0.34905815 0.37711215
 0.40612197 0.43223    0.46210217 0.49047995 0.51920009 0.54667401
 0.57572317 0.603477   0.63196397 0.65958619 0.69017196 0.7210319
 0.75000715 0.78263998 0.87526798 0.90482593 0.93303299 0.95953703
 0.98548007 1.01518703 1.0427978  1.07220101 1.10202503 1.12855005
 1.15815616 1.19001603 1.21908784 1.24822521 1.27718687 1.3094008
 1.33927989 1.36820793 1.39552689 1.42482901 1.45118022 1.54432797
 1.5734899  1.60286593]"
time,1,"[0.03038001 0.06271505 0.09277892 0.12187696 0.15019202 0.18323803
 0.21295881 0.24862409 0.28577614 0.31494904 0.3428731  0.37323093
 0.40241599 0.43167305 0.45884204 0.48829293 0.516078   0.5455668
 0.57446074 0.60313392 0.62995982 0.65719295 0.68443418 0.71409822
 0.75025296 0.77951312 0.80981708 0.83841896 0.86644292 0.89377999
 0.92000699 0.94962406 0.97832489 1.00709486 1.03547001 1.06601787
 1.09469414 1.12105489 1.14905381 1.17706585 1.20698094 1.23659897
 1.26462197 1.29486299 1.32453299 1.35424209 1.38345909 1.41051483
 1.43982601 1.46988297]"
time,2,"[0.02735114 0.05557013 0.08405113 0.11132002 0.14322829 0.1711452
 0.19946814 0.22771502 0.2553792  0.28239107 0.31153297 0.34310126
 0.37396312 0.40288115 0.43023992 0.45910907 0.48851705 0.51937032
 0.54815936 0.57524228 0.60585809 0.6382432  0.66544914 0.69545531
 0.73056197 0.75998521 0.78930402 0.81752229 0.84495521 0.87094927
 0.89889932 0.92665315 0.95424199 0.98313332 1.01172805 1.04075313
 1.07060122 1.10010004 1.13084316 1.15979123 1.18995214 1.21894813
 1.24716735 1.27709222 1.30401111 1.33113599 1.3585062  1.38626623
 1.41487098 1.4438982 ]"
time,3,"[0.02644992 0.05615401 0.08532    0.11682415 0.14356613 0.17381191
 0.20045209 0.22871399 0.25813198 0.28879595 0.3188889  0.34771395
 0.37602401 0.4116528  0.43916297 0.46845198 0.49492717 0.52247405
 0.54919696 0.57794881 0.60736108 0.63591981 0.66279101 0.6898098
 0.717134   0.74426484 0.77221298 0.80382395 0.83238888 0.86240005
 0.88947988 0.91776991 0.94953704 0.97652197 1.00580192 1.03504419
 1.06641006 1.1014688  1.12885594 1.15918112 1.19042087 1.217803
 1.24458814 1.27326703 1.30361605 1.33338284 1.36321306 1.391083
 1.42117095 1.44956017]"
time,4,"[0.02989173 0.0567739  0.08648705 0.116853   0.14524078 0.17477775
 0.20630693 0.23376894 0.26329398 0.29188395 0.31996703 0.34864688
 0.37802482 0.40569282 0.43493986 0.46595979 0.49322295 0.52021503
 0.55104995 0.57976794 0.60755777 0.63626194 0.66473913 0.6939919
 0.72266603 0.75342393 0.78262186 0.81053376 0.84127283 0.87205672
 0.904387   0.93341994 0.9650979  0.99282408 1.02238894 1.05029893
 1.08132505 1.11113381 1.14065194 1.1704278  1.20039487 1.22627592
 1.25341392 1.28178883 1.31206608 1.33986306 1.36809707 1.39797401
 1.42725205 1.454391  ]"
time,5,"[0.02950096 0.05984998 0.09113288 0.118505   0.14909482 0.17856693
 0.20709395 0.23475695 0.26301575 0.28958106 0.32082605 0.35189986
 0.38245988 0.41264105 0.44402885 0.47419    0.50158477 0.52950692
 0.5593729  0.58911681 0.61533594 0.64514613 0.67497897 0.70330906
 0.73139715 0.76114988 0.78754306 0.81591487 0.84657502 0.87455988
 0.90667105 0.93454194 0.96280599 0.98886895 1.01489687 1.04733109
 1.07427979 1.10580087 1.13379693 1.16556787 1.19564986 1.22429109
 1.2530489  1.28173494 1.31132889 1.34242892 1.37263513 1.40200591
 1.43055511 1.46036983]"
time,6,"[0.02833605 0.05636406 0.085356   0.11273813 0.14040184 0.16821098
 0.19707012 0.22455812 0.25255704 0.28125215 0.30857301 0.33801603
 0.36905217 0.39678311 0.42890501 0.4581821  0.48586607 0.51433015
 0.54135609 0.56762505 0.59578204 0.62397408 0.65606809 0.68383408
 0.71352196 0.74296713 0.77257895 0.80110908 0.82934809 0.86046195
 0.88896608 0.92192006 0.95133805 0.98143315 1.01207709 1.0395751
 1.06992793 1.09916902 1.12807298 1.15604305 1.18489385 1.21572709
 1.24327707 1.26946712 1.29842615 1.32734585 1.35433602 1.38143682
 1.41070104 1.43907499]"
time,7,"[0.02523899 0.05502486 0.08675885 0.11434507 0.14507389 0.17291188
 0.19969797 0.22644496 0.25352287 0.28091693 0.30794191 0.33864808
 0.36675787 0.39703083 0.42564297 0.45828104 0.49003696 0.51933599
 0.54840803 0.58048415 0.61101604 0.63997388 0.66888714 0.69711113
 0.72480583 0.75415993 0.78176785 0.81090093 0.83878613 0.8687439
 0.89743304 0.92738008 0.95986414 0.987391   1.01504111 1.04374194
 1.07304096 1.10380697 1.13195705 1.16013217 1.19165707 1.21835399
 1.24857903 1.27706909 1.30644298 1.33623099 1.36227608 1.39274693
 1.420578   1.44802499]"
time,8,"[0.030936   0.06198502 0.09231806 0.12344003 0.15198898 0.17988896
 0.21045518 0.24174404 0.27015615 0.30001307 0.32652283 0.35254622
 0.37983012 0.40691686 0.43688297 0.46690106 0.49601316 0.52351904
 0.55128098 0.57803512 0.60512495 0.63222408 0.66009808 0.6859479
 0.71245384 0.73872304 0.76467896 0.79217005 0.81835508 0.84632802
 0.87302995 0.90036607 0.92617202 0.95404911 0.98021197 1.0079608
 1.03696203 1.06749797 1.09808803 1.12710094 1.15592504 1.18204093
 1.20790792 1.23616004 1.263412   1.2904191  1.31806302 1.34534717
 1.372962   1.40184903]"
time,9,"[0.02724385 0.05662799 0.08547091 0.11263371 0.13878989 0.16503811
 0.19376993 0.22243404 0.25161076 0.28145194 0.30912304 0.33541775
 0.36271477 0.38957286 0.41688395 0.44419503 0.47047186 0.49777293
 0.52510476 0.55182385 0.57969999 0.60760093 0.63714576 0.66832089
 0.69857287 0.72929001 0.75777102 0.78380489 0.81180477 0.83793306
 0.86393905 0.89162803 0.91856694 0.94506598 0.97380781 1.00121498
 1.02807498 1.0583899  1.08449101 1.11261892 1.14068508 1.16939187
 1.196172   1.2225759  1.25052094 1.27917004 1.30755877 1.33672285
 1.36368775 1.38947296]"
